fuente_datos,fecha_procesamiento,id_registro,empresa_organizacion,cargo_area,ciudad,pais,tecnologia_principal,framework_herramienta,nivel_experiencia,salario_usd,modalidad_tipo,fecha_referencia,anio_referencia,edad,anos_experiencia,nivel_educativo,certificaciones,inversion_usd,participantes,duracion_meses,satisfaccion_promedio,tiene_salario,rango_salario,tiene_experiencia,nivel_experiencia_grupo,pais_normalizado,ciudad_normalizada,mes_procesamiento,ano_procesamiento,categoria_salario,grupo_edad,anio,mes
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90841,,,Austin,USA,Go|Python|R,.NET|FastAPI,,93132.0,,,,32.0,,Posgrado,GCP ACE|Cisco CCNA,,,,,True,75K-100K,False,,Usa,Austin,11,2025,75K-100K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90842,,,Lima,Perú,Kotlin|Go,Angular|.NET,,14334.0,,,,33.0,,Autodidacta,Azure Fundamentals|GCP ACE,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90843,,,Valparaíso,Chile,Java|Swift,Spark,,25946.0,,,,26.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90844,,,Puebla,México,Java|Swift,.NET,,17346.0,,,,21.0,,Tecnólogo,GCP ACE,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90845,,,Buenos Aires,Argentina,Python|R,Vue,,15.75,,,,26.0,,Pregrado,AWS CCP|None,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90846,,,Córdoba,Argentina,JavaScript|TypeScript,.NET|Spark,,18632.0,,,,28.0,,Autodidacta,Cisco CCNA|None,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90847,,,CDMX,México,Scala,Vue,,15205.0,,,,31.0,,Autodidacta,Unknown,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90848,,,Cusco,Perú,Java,Vue,,10224.0,,,,29.0,,Tecnólogo,AWS CCP,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90849,,,San Francisco,USA,Python,FastAPI|Spring,,84000.0,,,,29.0,,Pregrado,Azure Fundamentals|AWS CCP,,,,,True,75K-100K,False,,Usa,San Francisco,11,2025,75K-100K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90850,,,Lima,Perú,TypeScript|Kotlin|C#,Django,,31145.0,,,,29.0,,Autodidacta,None|Cisco CCNA,,,,,True,<50K,False,,Perú,Lima,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90851,,,Cali,Colombia,java|c#|r,Flask,,14.03,,,,26.0,,Técnico,Azure Fundamentals,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90852,,,Cali,Colombia,Go|Python,FastAPI,,13.01,,,,26.0,,Técnico,AWS CCP,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90853,,,guadalajara,México,javascript,Angular,,27299.0,,,,32.0,,Técnico,AWS CCP,,,,,True,<50K,False,,México,Guadalajara,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90854,,,Buenos Aires,Argentina,swift,Laravel,,26551.0,,,,28.0,,Tecnólogo,AWS CCP,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90855,,,Medellín,Colombia,Swift|C#|Java,FastAPI,,13245.0,,,,28.0,,Técnico,None|Scrum Master,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90856,,,Seattle,USA,R|JavaScript,Django|Flask,,,,,,27.0,,Tecnólogo,Scrum Master,,,,,False,,False,,Usa,Seattle,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90857,,,Santiago,Chile,C#|Scala,Spark|Angular,,22460.0,,,,34.0,,Técnico,GCP ACE,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90858,,,Guadalajara,México,Scala,Flask,,14538.0,,,,24.0,,Pregrado,Cisco CCNA,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90859,,,San Francisco,USA,C#|JavaScript|TypeScript,Django,,86236.0,,,,34.0,,Tecnólogo,Azure Fundamentals,,,,,True,75K-100K,False,,Usa,San Francisco,11,2025,75K-100K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90860,,,Valparaíso,Chile,Scala|JavaScript,Vue,,23.43,,,,19.0,,Tecnólogo,Cisco CCNA,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90861,,,Barranquilla,Colombia,Swift|Scala|C#,Vue,,15807.0,,,,34.0,,Autodidacta,Cisco CCNA|Azure Fundamentals,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90862,,,Sevilla,España,php,Angular|Laravel,,43217.0,,,,29.0,,Pregrado,Unknown,,,,,True,<50K,False,,España,Sevilla,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90863,,,Puebla,México,scala|kotlin|typescript,React|Laravel,,29106.0,,,,27.0,,Pregrado,Azure Fundamentals|AWS CCP,,,,,True,<50K,False,,México,Puebla,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90864,,,guadalajara,México,Kotlin|R,Vue,,14606.0,,,,28.0,,Técnico,None|Scrum Master,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90865,,,Seattle,USA,Kotlin|Swift|Java,Laravel|.NET,,76418.0,,,,,,Autodidacta,Azure Fundamentals,,,,,True,75K-100K,False,,Usa,Seattle,11,2025,75K-100K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90866,,,Cusco,Perú,Swift|PHP|Python,Angular|Django,,25738.0,,,,29.0,,Posgrado,Unknown,,,,,True,<50K,False,,Perú,Cusco,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90867,,,Seattle,USA,Java,React|Laravel,,107389.0,,,,29.0,,Pregrado,Scrum Master,,,,,True,100K-150K,False,,Usa,Seattle,11,2025,100K+,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90868,,,Medellín,Colombia,R|Python,Laravel|.NET,,7000.0,,,,36.0,,Pregrado,Unknown,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90869,,,Guadalajara,México,PHP|Python,Laravel|Angular,,18763.0,,,,35.0,,Autodidacta,Azure Fundamentals|Cisco CCNA,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90870,,,Monterrey,México,C#|Swift,Node.js,,26.834,,,,32.0,,Técnico,AWS CCP,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90871,,,Buenos Aires,Argentina,Kotlin|C#,Spark|.NET,,17.058,,,,33.0,,Autodidacta,None,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90872,,,Cartagena,Colombia,TypeScript|Swift,.NET|Flask,,9711.0,,,,37.0,,Tecnólogo,AWS CCP|Scrum Master,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90873,,,Valparaíso,Chile,C#|TypeScript,Flask,,22.294,,,,24.0,,Pregrado,Azure Fundamentals,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90874,,,Bucaramanga,Colombia,Python|TypeScript|Scala,Node.js,,12242.0,,,,32.0,,Posgrado,GCP ACE,,,,,True,<50K,False,,Colombia,Bucaramanga,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90875,,,Austin,USA,php|python,FastAPI,,115020.0,,,,19.0,,Posgrado,Azure Fundamentals,,,,,True,100K-150K,False,,Usa,Austin,11,2025,100K+,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90876,,,Puebla,México,C#,Django|Spring,,16577.0,,,,29.0,,Posgrado,Azure Fundamentals,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90877,,,Cali,Colombia,TypeScript|JavaScript,Laravel|Node.js,,17786.0,,,,31.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90878,,,BARCELONA,España,Java|Kotlin,FastAPI,,44803.0,,,,30.0,,Autodidacta,None|AWS CCP,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90879,,,Bucaramanga,Colombia,R,Node.js,,16.69,,,,27.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,Colombia,Bucaramanga,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90880,,,Lima,Perú,C#|JavaScript,Vue,,16916.0,,,,38.0,,Pregrado,Scrum Master,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90881,,,Bogotá,Colombia,kotlin|java,Spark|.NET,,9388.0,,,,25.0,,Técnico,Scrum Master,,,,,True,<50K,False,,Colombia,Bogotá,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90882,,,Barcelona,España,Python|C#,.NET|React,,41506.0,,,,34.0,,Pregrado,Azure Fundamentals|GCP ACE,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90883,,,Madrid,España,PHP,Vue,,34743.0,,,,23.0,,Tecnólogo,Azure Fundamentals|None,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90884,,,Miami,USA,C#,React|Vue,,65759.0,,,,23.0,,Técnico,Azure Fundamentals,,,,,True,50K-75K,False,,Usa,Miami,11,2025,50K-75K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90885,,,Rosario,Argentina,Kotlin|R,Vue|.NET,,30707.0,,,,30.0,,Posgrado,Azure Fundamentals,,,,,True,<50K,False,,Argentina,Rosario,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90886,,,Rosario,Argentina,Swift,Vue|React,,22.667,,,,25.0,,Autodidacta,Cisco CCNA,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90887,,,Monterrey,México,Swift|R,Laravel,,14734.0,,,,30.0,,Tecnólogo,GCP ACE|Scrum Master,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90888,,,Arequipa,Perú,swift|typescript,FastAPI,,27366.0,,,,32.0,,Pregrado,Unknown,,,,,True,<50K,False,,Perú,Arequipa,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90889,,,Cusco,Perú,Swift|Kotlin|Python,FastAPI|Vue,,20794.0,,,,34.0,,Autodidacta,Unknown,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90890,,,Córdoba,Argentina,Java|TypeScript|C#,Angular|FastAPI,,23669.0,,,,45.0,,Pregrado,Scrum Master|None,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90891,,,Cordoba,Argentina,Go|Python|TypeScript,Angular|Flask,,17213.0,,,,35.0,,Posgrado,Unknown,,,,,True,<50K,False,,Argentina,Cordoba,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90892,,,Cusco,Perú,TypeScript|C#,React|Flask,,13359.0,,,,34.0,,Posgrado,GCP ACE|AWS CCP,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90893,,,Medellín,Colombia,PHP|Java|Kotlin,Django,,9.78,,,,27.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90894,,,Córdoba,Argentina,TypeScript|Go,Spark|.NET,,13961.0,,,,28.0,,Tecnólogo,GCP ACE,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90895,,,Rosario,Argentina,JavaScript|Scala|Python,Node.js,,19326.0,,,,26.0,,Tecnólogo,Scrum Master,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90896,,,Valparaíso,Chile,PHP|Kotlin,React|Django,,20540.0,,,,26.0,,Tecnólogo,Scrum Master|Azure Fundamentals,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90897,,,Madrid,España,C#|PHP,.NET,,36016.0,,,,42.0,,Técnico,GCP ACE|AWS CCP,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90898,,,Córdoba,Argentina,R|Kotlin,Vue|.NET,,17172.0,,,,18.0,,Tecnólogo,GCP ACE|Cisco CCNA,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90899,,,Rosario,Argentina,Scala|PHP,Django,,20732.0,,,,23.0,,Técnico,Unknown,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90900,,,Arequipa,Perú,TypeScript,Spark,,25377.0,,,,20.0,,Posgrado,None|Azure Fundamentals,,,,,True,<50K,False,,Perú,Arequipa,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90901,,,Santiago,Chile,JavaScript,Vue|.NET,,19.604,,,,24.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90902,,,Valencia,España,Scala,Spring,,43.416,,,,38.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,España,Valencia,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90903,,,Seattle,USA,Java,React|.NET,,91338.0,,,,18.0,,Posgrado,None|Scrum Master,,,,,True,75K-100K,False,,Usa,Seattle,11,2025,75K-100K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90904,,,???,Argentina,Python|PHP|Kotlin,Angular|React,,25.011,,,,29.0,,Posgrado,Cisco CCNA,,,,,True,<50K,False,,Argentina,???,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90905,,,Bucaramanga,Colombia,Kotlin|PHP,Flask|FastAPI,,10.596,,,,33.0,,Autodidacta,Azure Fundamentals,,,,,True,<50K,False,,Colombia,Bucaramanga,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90906,,,CONCEPCIÓN,Chile,C#|TypeScript,Django|Flask,,23721.0,,,,29.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90907,,,Miami,USA,JavaScript|Python|PHP,Node.js,,,,,,19.0,,Pregrado,Azure Fundamentals,,,,,False,,False,,Usa,Miami,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90908,,,CDMX,México,swift|scala|typescript,Vue|Spring,,23610.0,,,,28.0,,Pregrado,GCP ACE,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90909,,,Cartagena,Colombia,Java|Python,Angular|Flask,,16213.0,,,,23.0,,Autodidacta,Scrum Master|None,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90910,,,Barranquilla,Colombia,javascript|c#|typescript,Django|Angular,,10304.0,,,,29.0,,Posgrado,Scrum Master,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90911,,,Lima,Perú,Scala|Swift,Spring,,28020.0,,,,35.0,,Autodidacta,Cisco CCNA,,,,,True,<50K,False,,Perú,Lima,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90912,,,Puebla,México,Swift,Django,,13659.0,,,,25.0,,Pregrado,None|Azure Fundamentals,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90913,,,Arequipa,Perú,Scala|PHP|Kotlin,Spark|Angular,,31094.0,,,,25.0,,Posgrado,AWS CCP,,,,,True,<50K,False,,Perú,Arequipa,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90914,,,ROSARIO,Argentina,PHP|Swift|TypeScript,Spark,,21749.0,,,,31.0,,Técnico,Azure Fundamentals,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90915,,,Santiago,Chile,Swift|Go,Django,,15738.0,,,,35.0,,Tecnólogo,Scrum Master,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90916,,,medellín,Colombia,Go,Laravel,,14.726,,,,25.0,,Autodidacta,Cisco CCNA,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90917,,,Miami,USA,PHP,Vue|Flask,,106.293,,,,29.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,Usa,Miami,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90918,,,Madrid,España,JavaScript|Java,React,,47206.0,,,,35.0,,Técnico,Scrum Master,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90919,,,San Francisco,USA,Kotlin|JavaScript,.NET|Angular,,122967.0,,,,23.0,,Posgrado,None|GCP ACE,,,,,True,100K-150K,False,,Usa,San Francisco,11,2025,100K+,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90920,,,Santiago,Chile,Scala|Java,Vue|Node.js,,47617.0,,,,30.0,,Autodidacta,Scrum Master,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90921,,,Seattle,USA,JavaScript|Swift,Spark|React,,,,,,21.0,,Tecnólogo,None|Cisco CCNA,,,,,False,,False,,Usa,Seattle,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90922,,,New York,USA,Scala|Swift|R,Node.js|.NET,,71627.0,,,,29.0,,Tecnólogo,GCP ACE,,,,,True,50K-75K,False,,Usa,New York,11,2025,50K-75K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90923,,,Valparaíso,Chile,PHP|Swift,Angular,,24140.0,,,,24.0,,Pregrado,Cisco CCNA|Scrum Master,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90924,,,Buenos Aires,Argentina,java|go,FastAPI|Spark,,15267.0,,,,44.0,,Técnico,Cisco CCNA|Scrum Master,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90925,,,miami,USA,kotlin|scala|c#,Node.js,,100276.0,,,,36.0,,Técnico,Scrum Master,,,,,True,100K-150K,False,,Usa,Miami,11,2025,100K+,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90926,,,Barranquilla,Colombia,kotlin|r,Node.js,,13045.0,,,,29.0,,Tecnólogo,Cisco CCNA,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90927,,,Cusco,Perú,Kotlin|TypeScript,Angular,,19011.0,,,,19.0,,Pregrado,Azure Fundamentals,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90928,,,Guadalajara,México,TypeScript,Django|Spark,,12356.0,,,,30.0,,Posgrado,None,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90929,,,Guadalajara,México,Python|R,Angular,,14817.0,,,,18.0,,Tecnólogo,GCP ACE,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90930,,,Arequipa,Perú,scala,Angular|FastAPI,,25275.0,,,,34.0,,Autodidacta,Unknown,,,,,True,<50K,False,,Perú,Arequipa,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90931,,,San Francisco,USA,TypeScript|Java,Laravel|.NET,,114149.0,,,,32.0,,Pregrado,Cisco CCNA|GCP ACE,,,,,True,100K-150K,False,,Usa,San Francisco,11,2025,100K+,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90932,,,???,Argentina,R|PHP,Spark|Spring,,17176.0,,,,32.0,,Técnico,AWS CCP,,,,,True,<50K,False,,Argentina,???,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90933,,,Concepción,Chile,JavaScript|R,Spring|Angular,,27500.0,,,,33.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,Chile,Concepción,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90934,,,Córdoba,Argentina,Scala|Java,Angular|Vue,,14536.0,,,,29.0,,Tecnólogo,Scrum Master,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90935,,,Sevilla,España,Scala,FastAPI|Node.js,,38854.0,,,,30.0,,Tecnólogo,Scrum Master,,,,,True,<50K,False,,España,Sevilla,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90936,,,Valparaíso,Chile,C#|Python,.NET,,25721.0,,,,18.0,,Tecnólogo,Scrum Master,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90937,,,Lima,Perú,JavaScript|Swift|TypeScript,Django|Node.js,,13040.0,,,,31.0,,Tecnólogo,Azure Fundamentals,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90938,,,Valencia,España,typescript|c#,Django,,28753.0,,,,18.0,,Técnico,Scrum Master,,,,,True,<50K,False,,España,Valencia,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90939,,,???,España,JavaScript|Scala,React|.NET,,47.678,,,,31.0,,Autodidacta,AWS CCP,,,,,True,<50K,False,,España,???,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90940,,,Guadalajara,México,python,Angular|Flask,,18.932,,,,38.0,,Tecnólogo,AWS CCP,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90941,,,New York,USA,typescript|java,Django,,108.7,,,,35.0,,Tecnólogo,Cisco CCNA|AWS CCP,,,,,True,<50K,False,,Usa,New York,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90942,,,CDMX,México,TypeScript|JavaScript,React|Flask,,16261.0,,,,32.0,,Técnico,Scrum Master|GCP ACE,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90943,,,BUENOS AIRES,Argentina,Go|TypeScript,Spring,,16711.0,,,,25.0,,Técnico,AWS CCP,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90944,,,Cordoba,Argentina,javascript|swift|python,Flask,,18194.0,,,,36.0,,Posgrado,Cisco CCNA|GCP ACE,,,,,True,<50K,False,,Argentina,Cordoba,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90945,,,Sevilla,España,Java|PHP|Go,Vue|Node.js,,35.752,,,,28.0,,Tecnólogo,Unknown,,,,,True,<50K,False,,España,Sevilla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90946,,,Córdoba,Argentina,go|python,Spring|Flask,,29653.0,,,,31.0,,Técnico,Azure Fundamentals,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90947,,,???,México,R|Java|Python,.NET,,17569.0,,,,27.0,,Pregrado,Unknown,,,,,True,<50K,False,,México,???,11,2025,<25K,25-30,2024,11
